Time (UTC), Frequency (MHz),Level (dB/Hz)
1433497355.0, 91.84765625, -42.7095830775
1433497355.0, 91.849609375, -42.5042963871
1433497355.0, 91.8515625, -42.3004982841
1433497355.0, 91.853515625, -42.0990374375
1433497355.0, 91.85546875, -41.899799506
1433497355.0, 91.857421875, -41.7040615019
1433497355.0, 91.859375, -41.5129038531
1433497355.0, 91.861328125, -41.3259282014
1433497355.0, 91.86328125, -41.1444231702
1433497355.0, 91.865234375, -40.9698939694
1433497355.0, 91.8671875, -40.8013712326
1433497355.0, 91.869140625, -40.6385179123
1433497355.0, 91.87109375, -40.4821702519
1433497355.0, 91.873046875, -40.3326997626
1433497355.0, 91.875, -40.1904939789
1433497355.0, 91.876953125, -40.0558594526
1433497355.0, 91.87890625, -39.9289864041
1433497355.0, 91.880859375, -39.8113866862
1433497355.0, 91.8828125, -39.7033403274
1433497355.0, 91.884765625, -39.6048682362
1433497355.0, 91.88671875, -39.5162123987
1433497355.0, 91.888671875, -39.4374229494
1433497355.0, 91.890625, -39.3686799094
1433497355.0, 91.892578125, -39.3102908518
1433497355.0, 91.89453125, -39.262611289
1433497355.0, 91.896484375, -39.2255743255
1433497355.0, 91.8984375, -39.1998849347
1433497355.0, 91.900390625, -39.1849913006
1433497355.0, 91.90234375, -39.1805642615
1433497355.0, 91.904296875, -39.1871797732
1433497355.0, 91.90625, -39.2055033455
1433497355.0, 91.908203125, -39.2346080043
1433497355.0, 91.91015625, -39.2749903429
1433497355.0, 91.912109375, -39.3265845982
1433497355.0, 91.9140625, -39.3888808705
1433497355.0, 91.916015625, -39.4612335842
1433497355.0, 91.91796875, -39.543500579
1433497355.0, 91.919921875, -39.6360460127
1433497355.0, 91.921875, -39.7381653728
1433497355.0, 91.923828125, -39.8497165318
1433497355.0, 91.92578125, -39.970331021
1433497355.0, 91.927734375, -40.0994107554
1433497355.0, 91.9296875, -40.2369377978
1433497355.0, 91.931640625, -40.3822880295
1433497355.0, 91.93359375, -40.5354049727
1433497355.0, 91.935546875, -40.6957776173
1433497355.0, 91.9375, -40.8636649472
1433497355.0, 91.939453125, -41.0369718575
1433497355.0, 91.94140625, -41.2157570119
1433497355.0, 91.943359375, -41.3998282464
1433497355.0, 91.9453125, -41.5881040667
1433497355.0, 91.947265625, -41.7804978063
1433497355.0, 91.94921875, -41.9758363888
1433497355.0, 91.951171875, -42.1735236314
1433497355.0, 91.953125, -42.3744005236
1433497355.0, 91.955078125, -42.5786334728
1433497355.0, 91.95703125, -42.7848110989
1433497355.0, 91.958984375, -42.9925331565
1433497355.0, 91.9609375, -43.201018161
1433497355.0, 91.962890625, -43.4108528199
1433497355.0, 91.96484375, -43.6214699182
1433497355.0, 91.966796875, -43.831728488
1433497355.0, 91.96875, -44.0410966008
1433497355.0, 91.970703125, -44.2492919406
1433497355.0, 91.97265625, -44.4558467326
1433497355.0, 91.974609375, -44.6608829605
1433497355.0, 91.9765625, -44.8627724629
1433497355.0, 91.978515625, -45.0615225589
1433497355.0, 91.98046875, -45.2563444716
1433497355.0, 91.982421875, -45.4480715738
1433497355.0, 91.984375, -45.6358973181
1433497355.0, 91.986328125, -45.8194514639
1433497355.0, 91.98828125, -45.9992001188
1433497355.0, 91.990234375, -46.1737301795
1433497355.0, 91.9921875, -46.3428828323
1433497355.0, 91.994140625, -46.5075458371
1433497355.0, 91.99609375, -46.6669060666
1433497355.0, 91.998046875, -46.8219426149
1433497355.0, 92.0, -46.9710574066
1433497355.0, 92.001953125, -47.1147412692
1433497355.0, 92.00390625, -47.2529589926
1433497355.0, 92.005859375, -47.3855571351
1433497355.0, 92.0078125, -47.5130161445
1433497355.0, 92.009765625, -47.6351553386
1433497355.0, 92.01171875, -47.7516195457
1433497355.0, 92.013671875, -47.8625915002
1433497355.0, 92.015625, -47.9674048782
1433497355.0, 92.017578125, -48.0673420718
1433497355.0, 92.01953125, -48.1618630314
1433497355.0, 92.021484375, -48.2498037031
1433497355.0, 92.0234375, -48.3334321241
1433497355.0, 92.025390625, -48.4114813537
1433497355.0, 92.02734375, -48.4837282155
1433497355.0, 92.029296875, -48.550632776
1433497355.0, 92.03125, -48.613292388
1433497355.0, 92.033203125, -48.6708707083
1433497355.0, 92.03515625, -48.7232216742
1433497355.0, 92.037109375, -48.7712286348
1433497355.0, 92.0390625, -48.8161227189
1433497355.0, 92.041015625, -48.8577290909
1433497355.0, 92.04296875, -48.8941017637
1433497355.0, 92.044921875, -48.9263260549
1433497355.0, 92.046875, -48.9557103286
1433497355.0, 92.048828125, -48.9822386972
1433497355.0, 92.05078125, -49.0065943758
1433497355.0, 92.052734375, -49.0274663481
1433497355.0, 92.0546875, -49.0444761957
1433497355.0, 92.056640625, -49.0598154352
1433497355.0, 92.05859375, -49.0712407419
1433497355.0, 92.060546875, -49.0807653414
1433497355.0, 92.0625, -49.0880716746
1433497355.0, 92.064453125, -49.0928399031
1433497355.0, 92.06640625, -49.0965787214
1433497355.0, 92.068359375, -49.0981672457
1433497355.0, 92.0703125, -49.0979835461
1433497355.0, 92.072265625, -49.0964762978
1433497355.0, 92.07421875, -49.0931722857
1433497355.0, 92.076171875, -49.0883568422
1433497355.0, 92.078125, -49.0831601987
1433497355.0, 92.080078125, -49.0770744907
1433497355.0, 92.08203125, -49.0695766854
1433497355.0, 92.083984375, -49.0618115512
1433497355.0, 92.0859375, -49.0542810212
1433497355.0, 92.087890625, -49.0461310589
1433497355.0, 92.08984375, -49.0365279083
1433497355.0, 92.091796875, -49.0270242552
1433497355.0, 92.09375, -49.0172784716
1433497355.0, 92.095703125, -49.0069875818
1433497355.0, 92.09765625, -48.9972869577
1433497355.0, 92.099609375, -48.9877331719
1433497355.0, 92.1015625, -48.9783581641
1433497355.0, 92.103515625, -48.969143078
1433497355.0, 92.10546875, -48.9604788797
1433497355.0, 92.107421875, -48.9509327372
1433497355.0, 92.109375, -48.9418043743
1433497355.0, 92.111328125, -48.9328046051
1433497355.0, 92.11328125, -48.9239909252
1433497355.0, 92.115234375, -48.9151587533
1433497355.0, 92.1171875, -48.9066483488
1433497355.0, 92.119140625, -48.8977990576
1433497355.0, 92.12109375, -48.8885573495
1433497355.0, 92.123046875, -48.8800393852
1433497355.0, 92.125, -48.8721789028
1433497355.0, 92.126953125, -48.8646046795
1433497355.0, 92.12890625, -48.8568415851
1433497355.0, 92.130859375, -48.8499637399
1433497355.0, 92.1328125, -48.8432385262
1433497355.0, 92.134765625, -48.836740392
1433497355.0, 92.13671875, -48.8308467067
1433497355.0, 92.138671875, -48.8251760249
1433497355.0, 92.140625, -48.8199897314
1433497355.0, 92.142578125, -48.8149967874
1433497355.0, 92.14453125, -48.8106055244
1433497355.0, 92.146484375, -48.8048477318
1433497355.0, 92.1484375, -48.7995949759
1433497355.0, 92.150390625, -48.7946580056
1433497355.0, 92.15234375, -48.7896592587
1433497355.0, 92.154296875, -48.7846227457
1433497355.0, 92.15625, -48.7800323583
1433497355.0, 92.158203125, -48.7753494542
1433497355.0, 92.16015625, -48.7710709415
1433497355.0, 92.162109375, -48.7662109378
1433497355.0, 92.1640625, -48.7609781543
1433497355.0, 92.166015625, -48.7562164398
1433497355.0, 92.16796875, -48.7515622777
1433497355.0, 92.169921875, -48.7468218703
1433497355.0, 92.171875, -48.7413019189
1433497355.0, 92.173828125, -48.7353447488
1433497355.0, 92.17578125, -48.7285648577
1433497355.0, 92.177734375, -48.7218542102
1433497355.0, 92.1796875, -48.7147265713
1433497355.0, 92.181640625, -48.7066278103
1433497355.0, 92.18359375, -48.697181546
1433497355.0, 92.185546875, -48.6880895941
1433497355.0, 92.1875, -48.6777171942
1433497355.0, 92.189453125, -48.6666441536
1433497355.0, 92.19140625, -48.6551473344
1433497355.0, 92.193359375, -48.6422863556
1433497355.0, 92.1953125, -48.6285041724
1433497355.0, 92.197265625, -48.6136290704
1433497355.0, 92.19921875, -48.5982827973
1433497355.0, 92.201171875, -48.5820092455
1433497355.0, 92.203125, -48.5643379797
1433497355.0, 92.205078125, -48.5456468363
1433497355.0, 92.20703125, -48.5256568679
1433497355.0, 92.208984375, -48.5043755289
1433497355.0, 92.2109375, -48.4821110237
1433497355.0, 92.212890625, -48.4593257899
1433497355.0, 92.21484375, -48.435494327
1433497355.0, 92.216796875, -48.4098113837
1433497355.0, 92.21875, -48.3831003369
1433497355.0, 92.220703125, -48.3558082614
1433497355.0, 92.22265625, -48.327177049
1433497355.0, 92.224609375, -48.2973234291
1433497355.0, 92.2265625, -48.266938538
1433497355.0, 92.228515625, -48.2355476571
1433497355.0, 92.23046875, -48.2034426088
1433497355.0, 92.232421875, -48.1703821404
1433497355.0, 92.234375, -48.1362094302
1433497355.0, 92.236328125, -48.1009927127
1433497355.0, 92.23828125, -48.0652197682
1433497355.0, 92.240234375, -48.0289091059
1433497355.0, 92.2421875, -47.9924236946
1433497355.0, 92.244140625, -47.9558397696
1433497355.0, 92.24609375, -47.9200304972
1433497355.0, 92.248046875, -47.8828374743
1433497355.0, 92.25, -47.8452543145
1433497355.0, 92.251953125, -47.8078165158
1433497355.0, 92.25390625, -47.7715968549
1433497355.0, 92.255859375, -47.7354429117
1433497355.0, 92.2578125, -47.699234998
1433497355.0, 92.259765625, -47.664028547
1433497355.0, 92.26171875, -47.6301010592
1433497355.0, 92.263671875, -47.5970473553
1433497355.0, 92.265625, -47.5643535713
1433497355.0, 92.267578125, -47.5325427609
1433497355.0, 92.26953125, -47.5013520785
1433497355.0, 92.271484375, -47.472187011
1433497355.0, 92.2734375, -47.4455836046
1433497355.0, 92.275390625, -47.4193221554
1433497355.0, 92.27734375, -47.3938485986
1433497355.0, 92.279296875, -47.3706863357
1433497355.0, 92.28125, -47.3486611542
1433497355.0, 92.283203125, -47.3283437747
1433497355.0, 92.28515625, -47.3100454749
1433497355.0, 92.287109375, -47.2934085054
1433497355.0, 92.2890625, -47.2793237731
1433497355.0, 92.291015625, -47.268399962
1433497355.0, 92.29296875, -47.2591926051
1433497355.0, 92.294921875, -47.252120342
1433497355.0, 92.296875, -47.2471920572
1433497355.0, 92.298828125, -47.2451381074
1433497355.0, 92.30078125, -47.2453192312
1433497355.0, 92.302734375, -47.2480792601
1433497355.0, 92.3046875, -47.2532874318
1433497355.0, 92.306640625, -47.2606123788
1433497355.0, 92.30859375, -47.270230316
1433497355.0, 92.310546875, -47.2817334041
1433497355.0, 92.3125, -47.2952656273
1433497355.0, 92.314453125, -47.3108727024
1433497355.0, 92.31640625, -47.3292122673
1433497355.0, 92.318359375, -47.3493663502
1433497355.0, 92.3203125, -47.3720624056
1433497355.0, 92.322265625, -47.3972242481
1433497355.0, 92.32421875, -47.4238551783
1433497355.0, 92.326171875, -47.4521392024
1433497355.0, 92.328125, -47.4823937077
1433497355.0, 92.330078125, -47.514744923
1433497355.0, 92.33203125, -47.5478910835
1433497355.0, 92.333984375, -47.5828582223
1433497355.0, 92.3359375, -47.6198091392
1433497355.0, 92.337890625, -47.658642193
1433497355.0, 92.33984375, -47.6974436605
1433497355.0, 92.341796875, -47.7372978002
1433497355.0, 92.34375, -47.7779507891
1433497355.0, 92.345703125, -47.8193118526
1433497355.0, 92.34765625, -47.8608788277
1433497355.0, 92.349609375, -47.9023830888
1433497355.0, 92.3515625, -47.9444253065
1433497355.0, 92.353515625, -47.9867519913
1433497355.0, 92.35546875, -48.0306134748
1433497355.0, 92.357421875, -48.0747497005
1433497355.0, 92.359375, -48.1187180048
1433497355.0, 92.361328125, -48.1623215014
1433497355.0, 92.36328125, -48.2055610087
1433497355.0, 92.365234375, -48.2475954679
1433497355.0, 92.3671875, -48.2893611194
1433497355.0, 92.369140625, -48.3305955078
1433497355.0, 92.37109375, -48.3711520142
1433497355.0, 92.373046875, -48.4104564902
1433497355.0, 92.375, -48.4490551348
1433497355.0, 92.376953125, -48.4860230059
1433497355.0, 92.37890625, -48.5219147632
1433497355.0, 92.380859375, -48.5572508131
1433497355.0, 92.3828125, -48.591203488
1433497355.0, 92.384765625, -48.6241211132
1433497355.0, 92.38671875, -48.6551966032
1433497355.0, 92.388671875, -48.6845689936
1433497355.0, 92.390625, -48.7121295751
1433497355.0, 92.392578125, -48.7390720096
1433497355.0, 92.39453125, -48.7636307023
1433497355.0, 92.396484375, -48.7869686668
1433497355.0, 92.3984375, -48.8090583099
1433497355.0, 92.400390625, -48.8292827861
1433497355.0, 92.40234375, -48.8482128342
1433497355.0, 92.404296875, -48.8652561092
1433497355.0, 92.40625, -48.8805314901
1433497355.0, 92.408203125, -48.893749903
1433497355.0, 92.41015625, -48.905343924
1433497355.0, 92.412109375, -48.9161473408
1433497355.0, 92.4140625, -48.9248783075
1433497355.0, 92.416015625, -48.9319386238
1433497355.0, 92.41796875, -48.9377693922
1433497355.0, 92.419921875, -48.9424206709
1433497355.0, 92.421875, -48.9454762201
1433497355.0, 92.423828125, -48.9472954246
1433497355.0, 92.42578125, -48.9470098981
1433497355.0, 92.427734375, -48.9448807367
1433497355.0, 92.4296875, -48.9413858399
1433497355.0, 92.431640625, -48.9369665483
1433497355.0, 92.43359375, -48.9322469615
1433497355.0, 92.435546875, -48.9263738906
1433497355.0, 92.4375, -48.9195479282
1433497355.0, 92.439453125, -48.9114863199
1433497355.0, 92.44140625, -48.902486024
1433497355.0, 92.443359375, -48.8931007973
1433497355.0, 92.4453125, -48.8829013679
1433497355.0, 92.447265625, -48.8720380077
1433497355.0, 92.44921875, -48.8611876393
1433497355.0, 92.451171875, -48.8493256501
1433497355.0, 92.453125, -48.8372155323
1433497355.0, 92.455078125, -48.8244992751
1433497355.0, 92.45703125, -48.8115151347
1433497355.0, 92.458984375, -48.7985232013
1433497355.0, 92.4609375, -48.7858226011
1433497355.0, 92.462890625, -48.7728634029
1433497355.0, 92.46484375, -48.7599522753
1433497355.0, 92.466796875, -48.7467072164
1433497355.0, 92.46875, -48.7334977826
1433497355.0, 92.470703125, -48.7208649832
1433497355.0, 92.47265625, -48.7079905193
1433497355.0, 92.474609375, -48.6947891924
1433497355.0, 92.4765625, -48.6827297275
1433497355.0, 92.478515625, -48.6716662114
1433497355.0, 92.48046875, -48.6608754
1433497355.0, 92.482421875, -48.6507736759
1433497355.0, 92.484375, -48.6413059327
1433497355.0, 92.486328125, -48.6326514774
1433497355.0, 92.48828125, -48.6242999836
1433497355.0, 92.490234375, -48.6166676186
1433497355.0, 92.4921875, -48.6095880754
1433497355.0, 92.494140625, -48.6032277435
1433497355.0, 92.49609375, -48.5973693371
1433497355.0, 92.498046875, -48.5926479943
1433497355.0, 92.5, -48.5889051146
1433497355.0, 92.501953125, -48.5861071658
1433497355.0, 92.50390625, -48.5841001195
1433497355.0, 92.505859375, -48.5828758989
1433497355.0, 92.5078125, -48.5825978167
1433497355.0, 92.509765625, -48.5824861606
1433497355.0, 92.51171875, -48.5839275135
1433497355.0, 92.513671875, -48.5860829293
1433497355.0, 92.515625, -48.5883896526
1433497355.0, 92.517578125, -48.5919069607
1433497355.0, 92.51953125, -48.596530157
1433497355.0, 92.521484375, -48.6020345162
1433497355.0, 92.5234375, -48.6076957057
1433497355.0, 92.525390625, -48.6134664746
1433497355.0, 92.52734375, -48.6203122063
1433497355.0, 92.529296875, -48.6280365825
1433497355.0, 92.53125, -48.6362637257
1433497355.0, 92.533203125, -48.6458556009
1433497355.0, 92.53515625, -48.6558725835
1433497355.0, 92.537109375, -48.6663239442
1433497355.0, 92.5390625, -48.6773305186
1433497355.0, 92.541015625, -48.6889772774
1433497355.0, 92.54296875, -48.7009708294
1433497355.0, 92.544921875, -48.7128185713
1433497355.0, 92.546875, -48.7244912495
1433497355.0, 92.548828125, -48.7371045183
1433497355.0, 92.55078125, -48.7501150001
1433497355.0, 92.552734375, -48.7634122082
1433497355.0, 92.5546875, -48.7763133742
1433497355.0, 92.556640625, -48.7895911804
1433497355.0, 92.55859375, -48.8032637614
1433497355.0, 92.560546875, -48.8173999988
1433497355.0, 92.5625, -48.8314788745
1433497355.0, 92.564453125, -48.8451649159
1433497355.0, 92.56640625, -48.8582465156
1433497355.0, 92.568359375, -48.8711570364
1433497355.0, 92.5703125, -48.8845394967
1433497355.0, 92.572265625, -48.8983114947
1433497355.0, 92.57421875, -48.911654971
1433497355.0, 92.576171875, -48.9249981483
1433497355.0, 92.578125, -48.9381651215
1433497355.0, 92.580078125, -48.950896329
1433497355.0, 92.58203125, -48.962761574
1433497355.0, 92.583984375, -48.9740461686
1433497355.0, 92.5859375, -48.9854684657
1433497355.0, 92.587890625, -48.9962482789
1433497355.0, 92.58984375, -49.0066307419
1433497355.0, 92.591796875, -49.0171479817
1433497355.0, 92.59375, -49.0271536082
1433497355.0, 92.595703125, -49.0368321946
1433497355.0, 92.59765625, -49.0466179416
1433497355.0, 92.599609375, -49.0567350667
1433497355.0, 92.6015625, -49.0654643322
1433497355.0, 92.603515625, -49.0738117923
1433497355.0, 92.60546875, -49.0816272011
1433497355.0, 92.607421875, -49.0883546965
1433497355.0, 92.609375, -49.094058488
1433497355.0, 92.611328125, -49.0998499643
1433497355.0, 92.61328125, -49.1058881234
1433497355.0, 92.615234375, -49.1118564502
1433497355.0, 92.6171875, -49.1175823973
1433497355.0, 92.619140625, -49.1225663543
1433497355.0, 92.62109375, -49.1266082132
1433497355.0, 92.623046875, -49.130602249
1433497355.0, 92.625, -49.1343814499
1433497355.0, 92.626953125, -49.1376831396
1433497355.0, 92.62890625, -49.1409057782
1433497355.0, 92.630859375, -49.1434045854
1433497355.0, 92.6328125, -49.1447704134
1433497355.0, 92.634765625, -49.1466923144
1433497355.0, 92.63671875, -49.1495217162
1433497355.0, 92.638671875, -49.1519442357
1433497355.0, 92.640625, -49.1538046497
1433497355.0, 92.642578125, -49.1551799779
1433497355.0, 92.64453125, -49.1558409303
1433497355.0, 92.646484375, -49.1559568061
1433497355.0, 92.6484375, -49.156536259
1433497355.0, 92.650390625, -49.1570232712
1433497355.0, 92.65234375, -49.1571836283
1433497355.0, 92.654296875, -49.1574212566
1433497355.0, 92.65625, -49.1576628886
1433497355.0, 92.658203125, -49.1574886753
1433497355.0, 92.66015625, -49.1571562184
1433497355.0, 92.662109375, -49.1565430686
1433497355.0, 92.6640625, -49.1564242265
1433497355.0, 92.666015625, -49.1558956907
1433497355.0, 92.66796875, -49.1550612959
1433497355.0, 92.669921875, -49.1543488217
1433497355.0, 92.671875, -49.1536472486
1433497355.0, 92.673828125, -49.1528894516
1433497355.0, 92.67578125, -49.1526973173
1433497355.0, 92.677734375, -49.1524597624
1433497355.0, 92.6796875, -49.1516502398
1433497355.0, 92.681640625, -49.1513443807
1433497355.0, 92.68359375, -49.1515340565
1433497355.0, 92.685546875, -49.1510558591
1433497355.0, 92.6875, -49.1506686783
1433497355.0, 92.689453125, -49.1506618215
1433497355.0, 92.69140625, -49.1498772385
